cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
911.0,0.021519935542427593,0.21334529180093015,-0.24432325525112703,-0.2658431907935546,,,False,0.030912136417233615,0.23956689795918235,-0.28432933338979455,-0.31524146980702816,,,False
912.0,0.02072835796753794,0.14464586501969134,-0.17487244395142992,-0.19560080191896786,,,False,0.030736496210168274,0.2345875997135681,-0.2792381033052974,-0.3099745995154657,,,False
913.0,0.02116562112065884,0.26998237343358333,-0.30210632899157625,-0.3232719501122351,,,False,0.030861668154911148,0.24997644110275563,-0.2951533322681692,-0.32601500042308035,,,False
914.0,0.02142057313641249,0.24458725456498331,-0.2772106092109167,-0.2986311823473292,,,False,0.030912619804869368,0.24306266344432367,-0.28812671258648265,-0.319039332391352,,,False
915.0,0.02282356902016952,0.2419144085213026,-0.27310611132655793,-0.29592968034672745,,,False,0.03088500040338943,0.23640483709273005,-0.28128056252398675,-0.3121655629273762,,,False
916.0,0.021198468683017113,0.2078134278553519,-0.23865539529831076,-0.25985386398132787,,,False,0.0314423163772527,0.23542707017543713,-0.2805340897313448,-0.3119764061085975,,,False
917.0,0.022782723251581427,0.22385313283207947,-0.25463236867089073,-0.27741509192247216,,,False,0.03161978945578231,0.24577351020408006,-0.2912532952020393,-0.3228730846578216,,,False
918.0,0.021591842963957497,0.20976994522019277,-0.24082141169793075,-0.26241325466188825,,,False,0.030542643243227086,0.24169049230218265,-0.2875783341220001,-0.3181209773652272,,,False
919.0,0.022654629251103953,0.23393039885427774,-0.2651506619689874,-0.28780529122009135,0.0,0.022654629251103953,True,0.03070090405537651,0.24189904618689484,-0.28757051816799056,-0.3182714222233671,0.0,0.03070090405537651,True
920.0,0.0221437668773124,0.24965695954171074,-0.28191759792268023,-0.30406136479999263,,,False,0.030564099970163516,0.2383050311493006,-0.2838647912951653,-0.3144288912653288,,,False
921.0,0.022012547881608835,0.21912778302900013,-0.2506811781416059,-0.27269372602321473,,,False,0.03051075803079134,0.23769366129609598,-0.28311622178846974,-0.3136269798192611,,,False
922.0,0.022577027664399174,0.21982361224489746,-0.2506955792188158,-0.273272606883215,,,False,0.03130495668516531,0.24497135660579886,-0.2903679841711587,-0.32167294085632403,,,False
923.0,0.021646772313521967,0.20412917937701372,-0.23560451638521568,-0.25725128869873765,,,False,0.0313050783148347,0.24841618761188547,-0.29422028420672985,-0.32552536252156455,,,False
924.0,0.022273782042009915,0.24641044718940167,-0.27855471276173743,-0.30082849480374735,,,False,0.031051604681943012,0.23707867096312057,-0.28289869078718066,-0.3139502954691237,,,False
925.0,0.02255712099713575,0.24178260973863153,-0.27364741570470164,-0.2962045367018374,,,False,0.03081940774794134,0.24702367060508246,-0.2932940825060492,-0.32411349025399055,,,False
926.0,0.02033822881250749,0.19395026423200817,-0.2264942887963648,-0.2468325176088723,,,False,0.03086611727354094,0.23392550125313155,-0.27970528641559145,-0.3105714036891324,,,False
927.0,0.02084588951605207,0.18205923952738834,-0.2137261101705591,-0.23457199968661116,,,False,0.0314760251050244,0.24065749552452406,-0.286551508725652,-0.3180275338306764,,,False
928.0,0.022173634667024766,0.2453692817758678,-0.2777105096345086,-0.2998841443015334,,,False,0.03159033829215896,0.25045716040100097,-0.29705222052543717,-0.32864255881759613,,,False
929.0,0.023239568650196996,0.2650182151808091,-0.2969076508799676,-0.3201472195301646,0.0,0.023239568650196996,True,0.031106363311254326,0.24485144468313502,-0.29121911791111577,-0.3223254812223701,0.0,0.031106363311254326,True
930.0,0.019712527153001647,0.2554977024704618,-0.28858826450430275,-0.3083007916573044,,,False,0.031196743788638293,0.23778091228069986,-0.28380469230239697,-0.31500143609103526,,,False
931.0,0.021671209138918734,0.20531579162191127,-0.23661480761427645,-0.2582860167531952,,,False,0.031275355775748914,0.23802574794128034,-0.283982922783493,-0.31525827855924193,,,False
932.0,0.021990673959303098,0.2506186222699599,-0.2826384858747404,-0.3046291598340435,,,False,0.031865046026375465,0.24180518152524033,-0.28766252222749605,-0.3195275682538715,,,False
933.0,0.02187527671858225,0.26957029967776486,-0.30306908943904726,-0.3249443661576295,,,False,0.031066192269960657,0.24570003043322458,-0.2922345938706574,-0.3233007861406181,,,False
934.0,0.021156341614751162,0.22512414249910478,-0.2575667402243394,-0.27872308183909056,,,False,0.03226573086406492,0.23674366988900641,-0.2828587415866434,-0.31512447245070835,,,False
935.0,0.022505545747702582,0.23133644647332513,-0.2625723901036402,-0.2850779358513428,,,False,0.03211972021720977,0.24718282384532628,-0.29380443628845193,-0.3259241565056617,,,False
936.0,0.020333751691132607,0.10909308915145059,-0.1395590772599748,-0.1598928289511074,,,False,0.032240112651271025,0.24604740744718814,-0.29254541668977685,-0.3247855293410479,,,False
937.0,0.021711750608664537,0.2320132570712491,-0.2640485450166633,-0.28576029562532784,,,False,0.03089126026196448,0.2587725968492649,-0.30630659264298127,-0.33719785290494575,,,False
938.0,0.02320586525957752,0.2477196412459709,-0.2794454749277711,-0.3026513401873486,,,False,0.031147693801766352,0.24811625993555186,-0.294853162291191,-0.32600085609295737,,,False
939.0,0.020834168845327683,0.23133336126029336,-0.2641064373056883,-0.28494060615101596,0.0,0.020834168845327683,True,0.03265127123821454,0.23665301002506148,-0.2829050922420863,-0.31555636348030086,0.0,0.03265127123821454,True
940.0,0.021491945586585626,0.23262936161833087,-0.26540249906710345,-0.2868944446536891,,,False,0.03167926164757129,0.24738081095595982,-0.29429725283915,-0.32597651448672127,,,False
941.0,0.022235659687313558,0.24929570712495414,-0.28183926955168515,-0.3040749292389987,,,False,0.031691172472252116,0.25272456032939367,-0.29964603231655806,-0.3313372047888102,,,False
942.0,0.022910179547082132,0.23488892767633268,-0.2663508685220719,-0.28926104806915404,,,False,0.03148038031208977,0.24914022234156677,-0.29588982241423056,-0.32737020272632034,,,False
943.0,0.022489146377849434,0.24624254887217956,-0.27854331610321925,-0.3010324624810687,,,False,0.031474331505549624,0.245244677049766,-0.2918507467511086,-0.32332507825665824,,,False
944.0,0.02103747261308042,0.3231801722162537,-0.3592181942535132,-0.3802556668665936,,,False,0.03187830030134864,0.252794633011098,-0.2994601135443955,-0.33133841384574414,,,False
945.0,0.021359071237021188,0.21150402542069374,-0.24280713740239013,-0.2641662086394113,,,False,0.026830197753311802,0.2573340605084127,-0.3046510102142667,-0.3314812079675785,,,False
946.0,0.02176302788518919,0.262835587182241,-0.2976344061264121,-0.3193974340116013,,,False,0.02975643268110756,0.2225254307196551,-0.26570797828270565,-0.2954644109638132,,,False
947.0,0.020193786333094654,0.23770672144647315,-0.2721548433375788,-0.29234862967067343,,,False,0.029789959150256617,0.23616843107769286,-0.27966221144955106,-0.3094521705998077,,,False
948.0,0.02192290139515457,0.24979500930898688,-0.2829825222671344,-0.30490542366228895,,,False,0.03088412194832324,0.22448668635875263,-0.2673831327870555,-0.29826725473537874,,,False
949.0,0.02400831036281184,0.1652980816326519,-0.1952866560464478,-0.21929496640925963,0.0,0.02400831036281184,True,0.029825444709989324,0.23348574794128032,-0.2771928542732888,-0.30701829898327815,0.0,0.029825444709989324,True
950.0,0.023297656291323576,0.25937228750447466,-0.29138692497058777,-0.31468458126191134,,,False,0.030165834622866705,0.23613662012173153,-0.2794160238134609,-0.30958185843632763,,,False
951.0,0.022008252070056133,0.2055740207662006,-0.23757439472790493,-0.25958264679796106,,,False,0.03027312838345869,0.23488682277121262,-0.27804524095424166,-0.30831836933770035,,,False
952.0,0.021186208887695457,0.20280357321876083,-0.23513594161993517,-0.25632215050763063,,,False,0.02933979751223298,0.2236135105621181,-0.2665387026005177,-0.2958785001127507,,,False
953.0,0.02110249394915867,0.19384111027568904,-0.22620883935770336,-0.24731133330686203,,,False,0.030119929196204875,0.22835891657715573,-0.2709903054698517,-0.3011102346660566,,,False
954.0,0.02202131831662496,0.2325111815252411,-0.26445206351542366,-0.2864733818320486,,,False,0.030156214582885865,0.22486614607948285,-0.2676128351567116,-0.29776904973959745,,,False
955.0,0.02347300428571436,0.2587912176870742,-0.2908595733354687,-0.31433257762118305,,,False,0.031167660557345767,0.22196623881131275,-0.2646884815054588,-0.2958561420628046,,,False
956.0,0.0224621630528703,0.2375686587898307,-0.26975342503571115,-0.29221558808858145,,,False,0.03065429940327008,0.2316544937343347,-0.27575063423019947,-0.30640493363346955,,,False
957.0,0.0223660403329754,0.22533864339419857,-0.2575658859130406,-0.279931926246016,,,False,0.031030134345387317,0.2374593594701023,-0.28169794802020975,-0.31272808236559707,,,False
958.0,0.021921556524048258,0.21758251664876432,-0.24953898645172679,-0.27146054297577504,,,False,0.0307214020646856,0.24335665127103323,-0.288345431705566,-0.3190668337702516,,,False
959.0,0.022990788116123706,0.2002116659505899,-0.23109165436488205,-0.25408244248100575,0.0,0.022990788116123706,True,0.03126184366750212,0.23516689330468893,-0.2800131216177394,-0.3112749652852415,0.0,0.03126184366750212,True
960.0,0.023304942000835493,0.25273170963122027,-0.28494679969498327,-0.30825174169581876,,,False,0.031249383839360323,0.24146030898675086,-0.2865167691112944,-0.31776615295065475,,,False
961.0,0.022448186352190036,0.2128959513068377,-0.244776884810895,-0.267225071163085,,,False,0.031438384920038254,0.24731706552094365,-0.29286491356133026,-0.3243032984813685,,,False
962.0,0.021553004372240225,0.22871804368062967,-0.26133888165850855,-0.2828918860307488,,,False,0.030755223714047097,0.24603280307912484,-0.2914001084726265,-0.3221553321866736,,,False
963.0,0.02266266584795329,0.23082602398854207,-0.2627281943796662,-0.2853908602276195,,,False,0.031196098569638397,0.24579025098460283,-0.29111292128229355,-0.32230901985193194,,,False
964.0,0.022815792009189706,0.23217677873254466,-0.2644693511220462,-0.28728514313123593,,,False,0.03140510756474524,0.2431828467597551,-0.2887822189135145,-0.32018732647825976,,,False
965.0,0.023609248316624976,0.25111526996061484,-0.28309721175179065,-0.3067064600684156,,,False,0.03166589634085215,0.23737467239527255,-0.2829287843974208,-0.31459468073827296,,,False
966.0,0.020691634151450145,0.31521015717865924,-0.35209603173421733,-0.3727876658856675,,,False,0.03181001474221273,0.24038587647690485,-0.2861005376127265,-0.31791055235493926,,,False
967.0,0.02359673339539331,0.2508048116720362,-0.2828924739515543,-0.3064892073469476,,,False,0.03141768512829701,0.24568436877908895,-0.29169785062044234,-0.32311553574873936,,,False
968.0,0.022277151744838353,0.25455775689222965,-0.28785292546544483,-0.3101300772102832,,,False,0.031760734896765785,0.24593797457930375,-0.2916856790733424,-0.3234464139701082,,,False
969.0,0.02342489918367352,0.1442135442176868,-0.17265683185636704,-0.19608173104004056,0.0,0.02342489918367352,True,0.031507283257548646,0.24529434837092584,-0.29143590624391186,-0.3229431895014605,0.0,0.031507283257548646,True
970.0,0.02229581173588735,0.27660886215538794,-0.31056057112896185,-0.3328563828648492,,,False,0.03144968797589209,0.2402624511278183,-0.28649046755413415,-0.31794015553002625,,,False
971.0,0.022132622302184157,0.2398110705334759,-0.2729357166039091,-0.29506833890609324,,,False,0.032293073806540284,0.2414897221625476,-0.28771870646448094,-0.32001178027102123,,,False
972.0,0.02283207941043086,0.2393453469387748,-0.27154478718799935,-0.2943768665984302,,,False,0.03220632982694838,0.23991536161833002,-0.2862139406927124,-0.31842027051966076,,,False
973.0,0.02293286433106584,0.2672751904761897,-0.30053668091522373,-0.32346954524628957,,,False,0.0321796579233799,0.24258635982814,-0.2892013851503205,-0.3213810430737004,,,False
974.0,0.023535112324859775,0.245585240601503,-0.2780860753089294,-0.3016211876337892,,,False,0.032164463338107185,0.2602132853562461,-0.3075038785086628,-0.33966834184676997,,,False
975.0,0.024532312755698837,0.2667802882205513,-0.2981626013886035,-0.32269491414430235,,,False,0.03182277860245858,0.24896565413533667,-0.29579015430053546,-0.32761293290299404,,,False
976.0,0.020988211145124724,0.21678906802720974,-0.2503893009413458,-0.27137751208647054,,,False,0.03173364115228555,0.2500230096670232,-0.2966824123027912,-0.32841605345507674,,,False
977.0,0.021684142632175663,0.2294211639813813,-0.2619117606663817,-0.2835959032985574,,,False,0.03175198347356489,0.25097728284998094,-0.29796399717237626,-0.32971598064594115,,,False
978.0,0.02225320844909895,0.2427647651271026,-0.27587587151363824,-0.2981290799627372,,,False,0.03258866246151093,0.24101271929824403,-0.28767610818787887,-0.3202647706493898,,,False
979.0,0.020533192639336506,0.2571538063014669,-0.2926299630875842,-0.3131631557269207,0.0,0.020533192639336506,True,0.03195236958169234,0.2503005764411015,-0.2974939007337975,-0.32944627031548984,0.0,0.03195236958169234,True
980.0,0.022585383271273463,0.21942778696741772,-0.2517293287942398,-0.2743147120655133,,,False,0.03184540642857142,0.24828686394557684,-0.295242176983332,-0.3270875834119034,,,False
981.0,0.022143016061582643,0.2355601661296089,-0.2681994820818552,-0.2903424981434378,,,False,0.032367519234992315,0.24120903186537634,-0.28791537489212177,-0.3202828941271141,,,False
982.0,0.022416754252297444,0.17646881203007447,-0.20791507371852125,-0.2303318279708187,,,False,0.03208478286788402,0.23777281382026336,-0.2849386442433032,-0.3170234271111872,,,False
983.0,0.024057053377491422,0.20329931471535903,-0.23397788801315922,-0.25803494139065064,,,False,0.03214033442534908,0.24006995381310306,-0.2872209828718034,-0.3193613172971525,,,False
984.0,0.020859099368063072,0.28875030504833493,-0.323553038471712,-0.3444121378397751,,,False,0.031951548545769204,0.2585674160400987,-0.3063574468655015,-0.3383089954112707,,,False
985.0,0.02168397166965036,0.2267830873612595,-0.2600969484769766,-0.281780920146627,,,False,0.032411693808330366,0.2659786072323653,-0.31391159612334285,-0.3463232899316732,,,False
986.0,0.02338375181286556,0.24243283172216126,-0.2746408927624241,-0.29802464457528965,,,False,0.029240677721088515,0.26172615646258346,-0.30947675910033856,-0.3387174368214271,,,False
987.0,0.022279748768349483,0.22292645972072966,-0.2552948541301432,-0.2775746028984927,,,False,0.03135985791860613,0.2425097071249537,-0.28765274736104396,-0.3190126052796501,,,False
988.0,0.021367841946533073,0.235369066595058,-0.2683398157417239,-0.28970765768825696,,,False,0.03211068937403033,0.2410276022198341,-0.2859458120946462,-0.31805650146867653,,,False
989.0,0.023555411324143793,0.24201752058718115,-0.2740972391204822,-0.29765265044462597,0.0,0.023555411324143793,True,0.03213798677109447,0.24126868349444877,-0.28651630207065715,-0.3186542888417516,0.0,0.03213798677109447,True
990.0,0.023244770540040705,0.26451791442892963,-0.29712241968997866,-0.32036719023001936,,,False,0.032139228003938425,0.241343643752236,-0.287186825905888,-0.31932605390982644,,,False
991.0,0.023445340751879762,0.2323914436090217,-0.2644040266192945,-0.2878493673711743,,,False,0.03144250478637073,0.24730658575008815,-0.2937229270391323,-0.325165431825503,,,False
992.0,0.01997426688506987,0.25229843430003474,-0.2876835767706906,-0.3076578436557605,,,False,0.03166491985797831,0.2533836211958456,-0.2998418238425696,-0.3315067437005479,,,False
993.0,0.022690283874567452,0.24540119155030385,-0.2786899109188995,-0.30138019479346695,,,False,0.031687022391693465,0.2413539294665216,-0.2876659441671124,-0.31935296655880585,,,False
994.0,0.023637432691251903,0.24580849373433505,-0.27804260574520445,-0.30168003843645635,,,False,0.03209172949098943,0.2556913519513056,-0.30268608190930774,-0.33477781140029717,,,False
995.0,0.024449454601981224,0.2878886820622967,-0.3204370168199743,-0.3448864714219555,,,False,0.03204252349803077,0.25336263730755304,-0.3007612555791965,-0.33280377907722725,,,False
996.0,0.021910834707602467,0.24733637056928004,-0.2814279989326592,-0.30333883364026165,,,False,0.032202293696741935,0.26335914536340693,-0.31065733681179575,-0.3428596305085377,,,False
